,Adela RĂILEANU,Adrian BELÎI,Alexandr TRUBCA,Alina DANDARA,Alla DAROVANNAIA,Alla PILIPEȚCAIA,Ana CALINICI,Ana OGLINDA,Ana RACU,Ana SPEIANU,Andrian CHEPTONAR,Angela MUNTEANU-POJOGA,Artemie CĂTĂNOI,Boris MARCOCI,Boris POPA,Corneliu FURCULIȚĂ,Diana CARAMAN,Doina GHERMAN,Dorian ISTRATII,Efimia BANDALAC,Ersilia QATRAWI,Eugeniu SINCHEVICI,Evghenia COJOCARI,Gheorghe ICHIM,Grigore NOVAC,Igor CHIRIAC,Igor GROSU,Ina COȘERU,Inga SIBOVA,Ion BABICI,Ion GROZA,Ion POIA,Ion ȘPAC,Larisa NOVAC,Larisa VOLOH,Lilian CARP,Liliana GROSU,Liliana NICOLAESCU-ONOFREI,Marcela ADAM,Marcela NISTOR,Maria GONȚA,Maria PANCU,Mariana CUȘNIR,Mariana LUCREȚEANU,Marina MOROZOVA,Natalia DAVIDOVICI,Oazu NANTOI,Oleg CANAȚUI,Olesea STAMATE,Petru BURDUJA,Radu MARIAN,Radu MUDREAC,Sergiu LAZARENCU,Vasile GRĂDINARU,Veronica ROȘCA,Victor SPÎNU,Viorel BARDA,Virgiliu PÂSLARIUC,Vitali GAVROUC,Vlad BATRÎNCEA
Mariana LUCREȚEANU,-0.01694915254237286,-0.048694198494971634,-0.060536613968600175,-0.036988427031179626,-0.01694915254237286,-0.016949152542372874,-0.022895427362117683,0.45957862906934965,-0.024175473851486273,-0.03479445003196118,-0.041127403131521786,-0.03090116233045491,-0.03595336335680763,-0.037808022957557016,-0.02754845327811878,-0.024175473851486176,-0.016949152542372902,0.34551553868439255,-0.024652353586948193,-0.029867384554474945,-0.029867384554474973,-0.024997070827383658,-0.016949152542372926,-0.01694915254237287,-0.016949152542372926,-0.04036024689579288,0.7043481211498285,-0.02986738455447496,-0.016949152542372916,-0.016949152542372874,-0.028077262622795755,-0.024175473851486256,-0.01694915254237293,-0.021549021871691856,-0.04112740313152178,-0.035216216340549125,-0.024175473851486266,-0.03780802295755701,-0.022895427362117665,-0.024175473851486162,-0.016949152542372895,1.0,-0.02583194669730028,1.0,0.20793661062127888,0.5674803065350241,0.4871223004474533,-0.01694915254237291,-0.034794450031961126,-0.029867384554474935,0.08152687464373058,-0.024175473851486242,-0.02986738455447496,0.23200760419391198,0.36493008922063064,-0.02289542736211768,-0.016949152542372822,-0.016949152542372913,-0.016949152542372885,-0.024175473851486298
Marina MOROZOVA,-0.041587322124255845,0.15930482371357016,0.12996881122750903,0.3052726310805997,-0.041587322124255845,-0.04158732212425586,-0.056177411259972464,0.1879410041372205,0.11863639979105711,0.426867360476569,0.028832095762205398,-0.07582069891918236,-0.0882170420988283,0.0662626652481528,-0.06759431762962616,-0.05931819989552857,-0.041587322124255886,0.047098605242556414,0.7056967961720452,-0.07328416800608248,-0.07328416800608244,-0.061334112963013186,-0.04158732212425591,-0.04158732212425585,-0.04158732212425591,-0.04501363669614571,0.181918439990575,0.14656833601216485,-0.0415873221242559,0.7069844761123492,0.3444591586931515,0.6525001988508141,0.20793661062127894,-0.05287380072840034,-0.014416047881102666,0.08640833984416176,-0.05931819989552858,-0.013252533049630533,-0.056177411259972415,-0.05931819989552853,-0.041587322124255865,0.20793661062127888,0.012676521563087266,0.20793661062127888,1.0,0.07328416800608233,0.29880715233359856,-0.04158732212425589,0.2988071523335984,-0.07328416800608238,-0.027032240467292808,-0.059318199895528556,0.6595575120547424,0.10045869234396287,0.04608735379818375,0.6179515238596973,0.20793661062127947,-0.0415873221242559,-0.04158732212425587,-0.05931819989552876
Natalia DAVIDOVICI,-0.029867384554474956,-0.0858077327692541,-0.10667614941253312,0.05332917835482338,-0.029867384554474956,-0.02986738455447496,-0.04034576548024156,0.20996325964406254,-0.04260143228423059,-0.0613139339484967,0.44519564676389656,-0.05445327701173312,-0.01267122856697361,0.409264041778342,-0.048545214628375084,-0.042601432284230537,-0.029867384554474963,0.15785235468140588,-0.04344177816050211,-0.05263157894736842,-0.05263157894736843,-0.044049230501077896,-0.029867384554474963,-0.029867384554474952,-0.029867384554474963,0.18750304820341815,0.3701780228629402,-0.05263157894736841,-0.02986738455447496,-0.02986738455447496,-0.04947706959952947,-0.0426014322842306,-0.029867384554474966,-0.03797316245786213,-0.07247370993830862,-0.06205716028380924,-0.0426014322842306,-0.06662437889414857,-0.04034576548024154,-0.042601432284230537,-0.02986738455447496,0.5674803065350242,-0.045520428462138954,0.5674803065350242,0.07328416800608233,0.9999999999999999,0.24525573579398618,-0.029867384554474963,-0.06131393394849668,-0.052631578947368425,0.06600809459617042,-0.04260143228423059,-0.05263157894736843,0.24850946962600534,0.21750928558839963,-0.040345765480241554,-0.029867384554474977,-0.029867384554474963,-0.02986738455447496,-0.04260143228423062
Oazu NANTOI,-0.034794450031961084,-0.09996298352640158,-0.12427395320024016,-0.075932526589736,-0.034794450031961084,-0.034794450031961105,-0.04700139439538436,0.2882783300985275,-0.04962916669854673,0.19642857142857212,-0.08442931701903933,-0.06343614796955543,-0.07380767278316369,0.0055439323264737765,-0.05655346358155597,-0.049629166698546605,-0.034794450031961174,0.2167303617157525,0.033738760012018136,-0.06131393394849673,-0.061313933948496775,-0.051315800579078724,-0.034794450031961216,-0.034794450031961105,-0.034794450031961216,0.030128888378074176,0.49466263219604745,-0.06131393394849676,-0.034794450031961195,-0.034794450031961105,-0.05763904177042383,0.3225895835405532,0.4871223004474536,-0.044237395520380945,0.09649064802175913,0.2891776156271282,-0.0496291666985467,-0.07761505257063343,-0.047001394395384304,-0.04962916669854658,-0.03479445003196115,0.48712230044745336,0.10605938867332429,0.48712230044745336,0.29880715233359856,0.24525573579398618,1.0,-0.034794450031961174,-0.07142857142857158,-0.061313933948496775,0.0995138981172193,-0.049629166698546646,0.09197090092274532,0.33619908880831384,0.21207695658420606,-0.04700139439538436,0.48712230044745675,-0.03479445003196119,0.4871223004474545,-0.049629166698546875
Oleg CANAȚUI,-0.016949152542372867,-0.048694198494971676,-0.060536613968600196,-0.036988427031179674,-0.016949152542372867,-0.016949152542372874,-0.02289542736211768,-0.05106429211881659,-0.024175473851486256,-0.03479445003196113,-0.04112740313152179,-0.03090116233045492,-0.0359533633568076,-0.03780802295755702,-0.02754845327811882,-0.024175473851486187,-0.01694915254237291,-0.03839061540937691,-0.024652353586948214,-0.029867384554474935,-0.029867384554474963,-0.024997070827383616,-0.01694915254237291,-0.016949152542372878,-0.01694915254237291,-0.04036024689579293,-0.03707095374472779,-0.029867384554474956,-0.01694915254237291,-0.016949152542372874,-0.028077262622795723,-0.02417547385148622,-0.01694915254237291,-0.02154902187169186,-0.041127403131521786,-0.03521621634054914,-0.024175473851486235,-0.03780802295755701,-0.02289542736211766,-0.024175473851486173,-0.0169491525423729,-0.01694915254237291,-0.02583194669730026,-0.01694915254237291,-0.041587322124255886,-0.029867384554474963,-0.03479445003196118,1.0,-0.034794450031961084,-0.02986738455447497,-0.05067886802177854,-0.02417547385148622,-0.029867384554474956,-0.040942518387161064,-0.037566332713888324,-0.022895427362117676,-0.01694915254237288,-0.016949152542372913,-0.01694915254237289,-0.024175473851486273
Olesea STAMATE,-0.034794450031961056,0.06664198901760107,-0.007767122075014976,-0.07593252658973597,-0.034794450031961056,-0.03479445003196107,-0.04700139439538425,-0.10482848367219211,-0.0496291666985466,0.1964285714285716,0.09649064802175909,0.05550662947336064,0.059046138226530646,0.005543932326473779,-0.05655346358155592,-0.049629166698546556,-0.034794450031961084,0.31524416249563986,0.4554732601622436,-0.06131393394849664,-0.06131393394849663,0.14111845159246636,-0.034794450031961105,-0.03479445003196107,-0.034794450031961105,-0.08285444303970349,-0.07610194341477632,0.24525573579398655,-0.03479445003196108,0.4871223004474544,0.15850736486866496,0.3225895835405526,-0.034794450031961105,-0.04423739552038087,-0.08442931701903926,0.07229440390678199,-0.0496291666985466,-0.07761505257063335,-0.04700139439538423,-0.04962916669854653,-0.03479445003196106,-0.034794450031961126,-0.053029694336662256,-0.034794450031961126,0.2988071523335984,-0.06131393394849668,-0.07142857142857159,-0.034794450031961084,0.9999999999999998,-0.06131393394849669,-0.1040372571225473,-0.04962916669854658,0.398540570665228,-0.0840497722020787,0.12944957090204723,0.658019521535379,-0.03479445003196117,-0.034794450031961084,-0.03479445003196107,-0.04962916669854671
Petru BURDUJA,-0.029867384554474963,-0.08580773276925407,-0.10667614941253317,-0.06518010687811755,-0.029867384554474963,-0.029867384554474963,-0.04034576548024156,-0.08998425413316963,-0.0426014322842306,-0.061313933948496706,-0.0724737099383087,-0.05445327701173314,-0.06335614283486782,-0.06662437889414864,-0.048545214628375084,0.38341289055807487,-0.02986738455447497,-0.06765100914917387,-0.043441778160502105,-0.05263157894736844,-0.05263157894736843,-0.04404923050107792,-0.029867384554474942,-0.02986738455447496,-0.029867384554474942,-0.07112184587026206,-0.06532553344640137,-0.05263157894736843,-0.029867384554474935,-0.029867384554474963,-0.04947706959952947,-0.042601432284230606,-0.029867384554474942,-0.03797316245786214,-0.07247370993830853,-0.06205716028380927,-0.042601432284230606,-0.0666243788941485,-0.04034576548024154,-0.04260143228423055,-0.029867384554474966,-0.029867384554474935,-0.045520428462138954,-0.029867384554474935,-0.07328416800608238,-0.052631578947368425,-0.061313933948496775,-0.029867384554474966,-0.06131393394849669,0.9999999999999999,-0.08930506915952469,0.38341289055807565,-0.05263157894736843,-0.07214791053658225,-0.06619847822255613,-0.040345765480241554,-0.029867384554474977,-0.029867384554474956,-0.02986738455447497,-0.04260143228423058
Radu MARIAN,-0.05067886802177859,-0.08229466003551829,0.2026499217736402,-0.005682868562395893,-0.05067886802177859,-0.05067886802177858,-0.06845854615363177,-0.019915428356607135,-0.07228595327232228,-0.036186872042625155,-0.008401890451939072,-0.09239611972041592,-0.10750246963342332,-0.09198315571253057,0.025069538639864525,-0.07228595327232225,-0.05067886802177856,0.1097991141402375,-0.05234609570763565,0.3766344221075613,0.14366467647401798,0.07149289490881937,-0.050678868021778525,-0.05067886802177857,-0.050678868021778525,-0.06344009892223458,0.08192826583423199,-0.08930506915952464,-0.050678868021778525,-0.05067886802177858,-0.08395250932553515,0.022000072735054606,0.08152687464373061,0.06163129939100828,-0.03131613713904559,0.07782922322128416,0.2105721247498086,-0.09198315571253056,0.11012896555149462,-0.07228595327232226,-0.05067886802177856,0.08152687464373058,0.12425387493146567,0.08152687464373058,-0.027032240467292808,0.06600809459617041,0.09951389811721928,-0.05067886802177854,-0.1040372571225473,-0.08930506915952469,1.0,-0.07228595327232228,-0.05047677822060091,0.05500042852998233,-0.03906968133651926,-0.06845854615363174,0.08152687464373112,-0.05067886802177854,-0.05067886802177857,-0.07228595327232228
Radu MUDREAC,-0.024175473851486204,-0.06945511402362178,-0.08634657835526917,-0.05275855227949351,-0.024175473851486204,0.7010887416930996,-0.032656960525177185,-0.0728357040729232,-0.034482758620689724,-0.049629166698546584,-0.05866219308015264,-0.04407596427212609,-0.05128218614662352,-0.05392758535282184,-0.039293817800569085,0.48275862068965525,-0.024175473851486218,-0.05475856781933953,-0.035162957441612686,-0.042601432284230585,-0.04260143228423057,-0.03565464589691848,-0.024175473851486242,-0.024175473851486214,-0.024175473851486242,-0.057567957514657424,-0.05287626450141408,-0.04260143228423056,-0.024175473851486242,-0.02417547385148622,-0.04004808657316377,-0.034482758620689724,-0.024175473851486242,-0.030736511072267256,-0.05866219308015263,-0.05023075432006426,-0.034482758620689724,-0.05392758535282181,-0.03265696052517717,-0.03448275862068968,-0.02417547385148621,-0.02417547385148624,-0.0368454735629005,-0.02417547385148624,-0.05931819989552856,-0.04260143228423059,-0.049629166698546646,-0.02417547385148622,-0.04962916669854658,0.38341289055807565,-0.07228595327232228,1.0,-0.04260143228423057,-0.05839848217828556,-0.053582849759029494,-0.03265696052517719,-0.024175473851486287,-0.024175473851486235,-0.024175473851486214,-0.034482758620689793
Sergiu LAZARENCU,-0.029867384554474952,0.05720515517950277,0.09334163073596638,-0.06518010687811754,-0.029867384554474952,-0.029867384554474952,-0.040345765480241554,-0.01499737568886156,-0.042601432284230585,0.3985405706652281,0.0828270970723528,-0.05445327701173311,-0.03801368570092068,0.12373098937484746,-0.048545214628375084,-0.04260143228423052,-0.029867384554474952,-0.01127516819152894,0.8736624274500985,-0.05263157894736842,-0.052631578947368425,-0.04404923050107787,-0.029867384554474956,-0.029867384554474945,-0.029867384554474956,-0.07112184587026205,0.04355035563093434,0.2105263157894736,-0.029867384554474952,0.8661541520797729,-0.04947706959952943,0.5964200519792274,-0.029867384554474956,-0.03797316245786212,0.03106016140213241,-0.062057160283809136,-0.042601432284230585,0.07614214730759854,-0.040345765480241526,-0.04260143228423052,-0.029867384554474945,-0.029867384554474963,0.04552042846213886,-0.029867384554474963,0.6595575120547426,-0.052631578947368425,0.09197090092274532,-0.029867384554474956,0.398540570665228,-0.052631578947368425,-0.05047677822060091,-0.04260143228423057,0.9999999999999999,0.08818077954471117,-0.06619847822255616,0.7665695441245896,0.2688064609902744,0.2688064609902748,-0.029867384554474952,-0.04260143228423062
Vasile GRĂDINARU,-0.04094251838716111,0.05663480040423043,0.09748850959989859,-0.08934956187633827,-0.04094251838716111,-0.0409425183871611,-0.055306390889569436,0.28781979898261095,0.1362631250826665,0.19611613513818396,0.13719445401079522,-0.012440852167843054,0.02894975105955544,0.21310189794179402,0.524976210764523,-0.05839848217828554,-0.04094251838716107,0.21638563370731498,0.02867243261095056,-0.07214791053658229,0.08818077954471128,-0.0603831388865439,-0.04094251838716106,-0.040942518387161085,-0.04094251838716106,0.13885588690086398,0.5074438466463612,-0.07214791053658216,-0.04094251838716106,-0.0409425183871611,0.1582552454711733,-0.05839848217828556,-0.04094251838716106,-0.05205400222821773,0.46835348093340445,0.3308223120140602,-0.05839848217828556,-0.004349018325342735,-0.05530639088956946,-0.058398482178285534,-0.04094251838716107,0.23200760419391198,0.27039944622250145,0.23200760419391198,0.10045869234396287,0.24850946962600534,0.33619908880831384,-0.040942518387161064,-0.0840497722020787,-0.07214791053658223,0.05500042852998233,-0.05839848217828556,0.08818077954471117,1.0,0.2765578843572379,-0.05530639088956945,0.5049577267749894,-0.040942518387161064,-0.040942518387161085,-0.05839848217828557
Veronica ROȘCA,-0.03756633271388836,-0.08222970304913958,-0.11620442056396825,-0.08198165382858406,-0.03756633271388836,-0.03756633271388835,-0.014498782077944743,0.5335609387328524,0.5779293081152482,0.005508492378810511,0.020463442971292416,0.18834683278332046,0.002276786416933281,0.031638102491907086,0.4186886902925514,-0.053582849759029466,-0.03756633271388834,0.1884124272230342,-0.054639812504635295,-0.06619847822255616,0.4539324220975291,0.0039574177496337895,-0.037566332713888324,-0.037566332713888345,-0.037566332713888324,0.5378917612730101,0.26996929210154935,-0.01891385092073039,-0.037566332713888324,-0.03756633271388836,0.03778300245540398,0.06123754258174797,0.12343223605991911,-0.04776154579215916,0.5227479522666533,0.18955899032475146,-0.053582849759029494,-0.08379821741099712,-0.05074573727280646,-0.053582849759029466,-0.03756633271388834,0.36493008922063064,-0.0572542787524145,0.36493008922063064,0.04608735379818375,0.21750928558839963,0.21207695658420608,-0.03756633271388833,0.12944957090204723,-0.06619847822255615,-0.03906968133651926,-0.053582849759029494,-0.06619847822255616,0.2765578843572379,1.0,0.02174817311691714,-0.0375663327138883,-0.03756633271388833,-0.037566332713888345,-0.053582849759029494
Victor SPÎNU,-0.022895427362117676,0.08039483783380098,0.12266203083619812,-0.049965084815550585,-0.022895427362117676,-0.02289542736211768,-0.030927835051546372,-0.06897918866925504,-0.032656960525177206,0.4230125495584583,0.10317568632136448,-0.04174222373497424,-0.048566889530417046,0.09484840811916127,-0.03721328304710384,-0.03265696052517718,-0.022895427362117676,0.2938688183772862,0.8547293647317467,-0.040345765480241554,-0.04034576548024156,0.1350671941770005,-0.022895427362117676,-0.022895427362117672,-0.022895427362117676,-0.05451984096606611,-0.050076564393703504,0.3631118893221739,-0.022895427362117676,0.8929216671225885,-0.03792761468753189,0.6204822499783663,-0.02289542736211768,-0.02910906983429234,-0.05555613878842701,-0.04757112906842617,-0.032656960525177206,-0.05107221975647143,-0.030927835051546348,-0.03265696052517717,-0.022895427362117672,-0.02289542736211768,-0.034894574094577815,-0.02289542736211768,0.6179515238596973,-0.040345765480241554,-0.04700139439538436,-0.022895427362117676,0.658019521535379,-0.040345765480241554,-0.06845854615363174,-0.03265696052517719,0.7665695441245897,-0.05530639088956945,0.02174817311691714,0.9999999999999998,-0.02289542736211769,-0.022895427362117676,-0.022895427362117672,-0.032656960525177234
Viorel BARDA,-0.01694915254237293,-0.04869419849497178,-0.060536613968600404,-0.03698842703117983,-0.01694915254237293,-0.016949152542372933,-0.02289542736211769,0.2042571684752658,-0.02417547385148625,-0.03479445003196116,-0.04112740313152178,-0.03090116233045487,-0.03595336335680766,0.12422636114625922,-0.027548453278118862,-0.024175473851486273,-0.01694915254237289,0.1535624616375072,0.13969667032603983,-0.029867384554474977,-0.029867384554474984,-0.024997070827383634,-0.016949152542372847,-0.016949152542372933,-0.016949152542372847,-0.0403602468957931,0.3336385837025502,-0.029867384554474973,-0.016949152542372857,-0.016949152542372933,-0.02807726262279565,-0.024175473851486273,-0.016949152542372843,-0.021549021871691918,0.31139319513866587,-0.03521621634054926,-0.02417547385148627,-0.03780802295755697,-0.02289542736211768,-0.024175473851486273,-0.016949152542372906,-0.016949152542372822,0.28415141367030416,-0.016949152542372822,0.20793661062127947,-0.02986738455447498,0.4871223004474567,-0.01694915254237288,-0.03479445003196117,-0.02986738455447498,0.08152687464373114,-0.02417547385148629,0.2688064609902744,0.5049577267749894,-0.03756633271388829,-0.02289542736211769,1.0,-0.01694915254237287,-0.016949152542372923,-0.02417547385148616
Virgiliu PÂSLARIUC,-0.016949152542372864,-0.048694198494971676,-0.060536613968600196,-0.03698842703117966,-0.016949152542372864,-0.016949152542372874,-0.02289542736211768,-0.0510642921188166,-0.024175473851486266,-0.03479445003196115,-0.04112740313152179,-0.03090116233045492,0.05033470869953045,-0.03780802295755702,-0.027548453278118803,-0.024175473851486187,-0.01694915254237291,-0.038390615409376896,-0.024652353586948214,-0.029867384554474945,-0.02986738455447497,-0.024997070827383623,-0.016949152542372916,-0.016949152542372874,-0.016949152542372916,-0.04036024689579293,-0.037070953744727776,-0.029867384554474956,-0.016949152542372916,-0.016949152542372874,-0.028077262622795727,-0.024175473851486235,-0.016949152542372916,-0.02154902187169186,-0.04112740313152179,-0.035216216340549146,-0.024175473851486246,-0.03780802295755701,-0.02289542736211766,-0.02417547385148617,-0.016949152542372895,-0.016949152542372913,-0.02583194669730026,-0.016949152542372913,-0.0415873221242559,-0.029867384554474963,-0.034794450031961195,-0.016949152542372913,-0.034794450031961084,-0.029867384554474956,-0.05067886802177854,-0.024175473851486235,0.2688064609902748,-0.040942518387161064,-0.037566332713888324,-0.022895427362117676,-0.01694915254237287,1.0,-0.016949152542372888,-0.024175473851486277
Vitali GAVROUC,-0.016949152542372878,-0.048694198494971704,-0.06053661396860023,-0.0369884270311797,-0.016949152542372878,-0.01694915254237288,-0.02289542736211768,-0.05106429211881659,-0.024175473851486235,-0.0347944500319611,-0.041127403131521814,-0.030901162330454885,-0.03595336335680758,-0.03780802295755704,-0.02754845327811886,-0.024175473851486197,-0.01694915254237289,-0.03839061540937693,-0.02465235358694822,-0.029867384554474935,-0.02986738455447496,-0.02499707082738361,-0.016949152542372885,-0.016949152542372885,-0.016949152542372885,-0.04036024689579297,-0.037070953744727846,-0.02986738455447496,-0.016949152542372885,-0.01694915254237288,-0.028077262622795685,-0.024175473851486207,-0.016949152542372885,-0.021549021871691866,-0.04112740313152181,-0.03521621634054912,-0.02417547385148622,-0.03780802295755703,-0.022895427362117672,-0.024175473851486187,-0.016949152542372895,-0.016949152542372885,-0.025831946697300243,-0.016949152542372885,-0.041587322124255865,-0.02986738455447496,0.4871223004474546,-0.01694915254237289,-0.03479445003196107,-0.02986738455447497,-0.05067886802177857,-0.02417547385148621,-0.029867384554474952,-0.04094251838716109,-0.037566332713888345,-0.022895427362117672,-0.016949152542372923,-0.016949152542372888,1.0,-0.02417547385148624
Vlad BATRÎNCEA,-0.024175473851486207,-0.06945511402362177,-0.08634657835526918,-0.05275855227949349,-0.024175473851486207,-0.024175473851486218,-0.032656960525177234,-0.0728357040729232,-0.03448275862068984,-0.049629166698546785,-0.05866219308015265,-0.0440759642721262,-0.05128218614662367,-0.05392758535282185,-0.039293817800569,-0.0344827586206897,-0.024175473851486263,-0.05475856781933937,-0.03516295744161268,-0.04260143228423058,-0.04260143228423063,-0.035654645896918614,-0.0241754738514863,-0.02417547385148622,-0.0241754738514863,-0.05756795751465739,-0.052876264501413875,-0.04260143228423061,-0.02417547385148628,-0.024175473851486218,-0.04004808657316392,-0.0344827586206898,-0.0241754738514863,-0.030736511072267287,-0.05866219308015264,-0.05023075432006446,-0.03448275862068983,-0.053927585352821834,-0.03265696052517721,-0.03448275862068968,-0.024175473851486252,-0.024175473851486298,-0.03684547356290058,-0.024175473851486298,-0.05931819989552876,-0.04260143228423062,-0.049629166698546875,-0.024175473851486273,-0.0496291666985467,-0.042601432284230585,-0.07228595327232228,-0.034482758620689793,-0.04260143228423061,-0.05839848217828557,-0.05358284975902949,-0.032656960525177234,-0.02417547385148616,-0.024175473851486277,-0.024175473851486242,1.0
